daily_active_users,monthly_revenue,growth_rate,churn_rate,marketing_spend,sector,valuation
23312,5767.824585,0.080012301,0.207546109,9042.048962,Gaming,3063366.208
24848,5839.809807,0.165646359,0.142808951,5318.622301,Healthcare,3202043.373
9417,2254.755796,0.158447608,0.115502374,4242.631335,Fintech,3131103.115
8922,1854.398218,0.16867562,0.123899405,4413.644985,Gaming,3129120.175
23672,4910.226376,0.125134246,0.14946678,12442.75117,Healthcare,3154105.618
32691,7734.061811,0.143773329,0.156833075,8491.764814,E-commerce,3204631.582
15745,3671.320847,0.146749328,0.132765128,8394.264309,Fintech,3145493.952
50769,12340.35581,0.2,0.072375095,10119.42921,Healthcare,3391059.479
31807,6021.404754,0.125342031,0.172169197,6765.657941,SaaS,3147034.073
13986,3193.799859,0.11968502,0.149326057,8169.065875,Fintech,3090342.83
22368,5040.301699,0.199215837,0.105922234,4463.34417,Fintech,3238925.613
75998,17927.65376,0.123568547,0.166217769,9465.750063,Healthcare,3380608.362
11833,2150.276986,0.159698048,0.142337436,4383.097643,Healthcare,3113376.639
28685,6822.373598,0.169937903,0.092723472,9097.016015,Gaming,3263704.428
18743,3802.015033,0.143240107,0.183412637,9129.854202,Gaming,3115307.469
31365,7154.310995,0.122260224,0.154522107,7121.038216,Fintech,3172519.09
41507,9262.66767,0.133903046,0.201877668,5777.80947,Fintech,3214177.979
18158,3827.958478,0.115994589,0.175337585,2825.476165,Fintech,3083293.514
38540,8949.833081,0.087791779,0.238237664,6866.081984,SaaS,3121825.623
66876,16537.4534,0.092372536,0.226705694,7517.602462,Healthcare,3291683.665
22768,4613.781484,0.068135711,0.222847609,6423.260567,Healthcare,3024563.976
32612,7578.719372,0.123300183,0.190515946,8922.629883,Fintech,3157241.727
16395,3312.07844,0.127075195,0.166526064,6082.249078,Fintech,3097550.137
22239,5319.473613,0.157356078,0.138020571,4589.033642,Healthcare,3175656.269
20164,4246.722328,0.144122955,0.170730561,3841.626153,Fintech,3116603.059
32809,6937.417163,0.129959924,0.138938963,7900.250294,Healthcare,3175026.032
40228,9414.624841,0.165875242,0.122305294,8107.493534,E-commerce,3299457.367
20851,4477.374408,0.127403538,0.181754724,8589.692827,Healthcare,3120529.8
47420,9420.700145,0.093776347,0.224394239,7191.522987,Healthcare,3167321.72
47335,11818.96185,0.051284979,0.25,8917.028067,Fintech,3112019.765
33638,7515.259924,0.134476132,0.152037321,9384.292517,Healthcare,3203092.736
17017,3831.555701,0.140180603,0.169320784,10233.06459,SaaS,3114169.045
16221,3653.95437,0.180228889,0.11314645,8359.398014,E-commerce,3187498.748
14673,3548.44693,0.116877179,0.227182742,6116.997593,Gaming,3031766.239
35404,6828.406314,0.155381849,0.148275865,4162.777844,E-commerce,3231083.091
12017,2212.817655,0.069698738,0.197285137,6559.893435,Fintech,2996162.653
30897,6397.812,0.09608519,0.194172975,8208.408271,Healthcare,3121470.718
12828,2816.302256,0.155303488,0.12673438,3617.048114,SaaS,3128005.29
33248,6649.589144,0.154603287,0.117638877,6545.70005,Gaming,3228340.872
22216,5070.679597,0.08947541,0.186701256,8654.622392,Fintech,3067329.098
42908,7945.451078,0.105414012,0.191126518,6828.362647,SaaS,3158039.28
38977,9173.223814,0.132505187,0.150825105,8305.457388,Healthcare,3226099.273
45140,10394.20821,0.125318832,0.180110689,5888.319621,SaaS,3224972.852
45725,8915.283778,0.144316487,0.161176832,7430.357587,Fintech,3235951.767
23666,4754.305261,0.165958582,0.129625959,7770.101135,E-commerce,3191444.61
12340,2918.288366,0.105685337,0.193596915,8442.574274,Gaming,3042796.574
13013,3046.781175,0.157026857,0.179204726,2489.668372,E-commerce,3097880.915
7758,1838.363849,0.124660129,0.205499522,3442.646369,E-commerce,3021047.017
12812,2595.160273,0.15387142,0.14977257,3846.079965,SaaS,3112961.582
22797,5650.691999,0.124973344,0.17886749,4994.429306,Healthcare,3108293.363
16650,3830.726706,0.174250948,0.135993957,4705.507444,Healthcare,3162961.952
20129,3715.089865,0.157870104,0.150023134,6582.245911,SaaS,3147095.502
28179,6014.566332,0.106708616,0.201647604,6601.422667,Gaming,3101832.027
18919,4285.499589,0.090492543,0.178261667,6395.567397,SaaS,3068013.43
12570,2410.995304,0.179604303,0.121449371,4389.393609,Fintech,3159181.847
21447,5214.276672,0.11845058,0.196439232,9916.722484,E-commerce,3106600.39
14055,3271.829846,0.125149827,0.170620769,8186.379477,SaaS,3089000.33
19237,3572.315204,0.162958164,0.11980547,6278.782965,Gaming,3161478.848
43104,10514.09439,0.098459542,0.19924004,6392.758861,Healthcare,3170103.896
19240,4007.805085,0.146670588,0.154679277,5651.893202,Fintech,3142141.02
53395,11302.27254,0.124734784,0.147388318,8738.09254,Fintech,3280476.832
45063,10581.58421,0.1257619,0.163247175,9346.267361,SaaS,3219720.779
16487,3710.891286,0.177887529,0.136452465,4900.17453,Fintech,3166575.529
12637,2661.693509,0.157871463,0.150123154,6017.111495,E-commerce,3117282.823
21455,4251.817292,0.168998151,0.136684542,8213.486976,Gaming,3187797.298
39209,8476.307533,0.123546829,0.207137349,10134.85088,Fintech,3178719.129
17238,3801.713034,0.119942248,0.183071999,6332.273619,SaaS,3081507.736
34684,7774.948028,0.164395424,0.138513324,10425.42878,Gaming,3242523.37
40304,8961.772845,0.113392085,0.210021021,8400.503919,SaaS,3179739.363
14957,3338.570588,0.146476411,0.153242277,3266.770838,Fintech,3111338.039
15708,3350.54203,0.155110516,0.154684743,5341.859004,Gaming,3133626.791
31455,6899.092738,0.111701514,0.152131322,6298.946544,SaaS,3161357.154
23763,4757.463643,0.115515141,0.194700739,8831.498963,Healthcare,3104121.993
15630,2986.677995,0.134294331,0.158754782,5159.420791,E-commerce,3103051.775
18470,4109.307148,0.163390108,0.134990465,5919.903368,Healthcare,3163845.64
21263,3897.293323,0.150100863,0.179499156,5865.126281,Fintech,3125833.534
10072,1858.933518,0.10452975,0.203048444,8850.062585,Gaming,3020949.885
32299,6372.984155,0.192965422,0.115083755,8841.284759,Healthcare,3268107.841
17337,3356.493319,0.153017568,0.137346973,6808.91744,Fintech,3138128.052
5476,1129.085046,0.134642294,0.161581912,3771.211453,Fintech,3051068.39
21765,4483.377071,0.134898994,0.1923078,5998.754429,E-commerce,3109679.884
15202,2860.710565,0.135384894,0.173405764,2055.343772,Gaming,3077054.748
51246,10108.54053,0.114055946,0.219232208,10831.15965,Gaming,3185115.201
16436,2963.736921,0.177024984,0.105594084,4483.011865,Healthcare,3175112.053
12723,2602.711879,0.2,0.069799755,1933.188228,E-commerce,3212880.552
28394,6693.89863,0.120886288,0.174502052,5881.711798,SaaS,3141837.591
15831,3144.530514,0.128617276,0.190781124,10060.2825,SaaS,3084460.465
14917,3356.837701,0.14008207,0.164779765,7231.374116,Gaming,3108006.789
28417,5310.508219,0.094962703,0.180023025,7262.18822,SaaS,3104213.294
13092,2367.818165,0.159507798,0.130775948,5789.56896,E-commerce,3131885.262
10629,2284.041964,0.150465083,0.161553359,2529.353605,SaaS,3088780.898
52208,11083.96125,0.129241699,0.190334033,10091.09825,SaaS,3244471.529
29429,5691.755294,0.080180225,0.205752906,6099.588428,Gaming,3068522.643
19300,3861.176276,0.072809311,0.25,6644.336829,Gaming,2997109.061
21988,4005.048203,0.128339313,0.18560865,11026.62575,SaaS,3113337.957
28365,6689.771545,0.156130552,0.130010219,6795.798526,SaaS,3212939.369
35834,7205.85149,0.079330831,0.25,3470.729867,SaaS,3058631.813
15093,2948.597902,0.169561294,0.119642882,5805.714044,Fintech,3161633.27
26451,6251.06006,0.128109549,0.164749027,5622.430595,Gaming,3150184.831
17096,3124.279622,0.116866144,0.200224471,4850.127587,E-commerce,3058130.469
20040,4006.332816,0.142807626,0.151792705,8348.811001,SaaS,3143861.257
23869,4735.434696,0.099529467,0.23122334,7897.037827,Gaming,3044681.59
21953,4355.652646,0.063235621,0.25,8623.882442,Healthcare,3009109.343
31817,5752.66324,0.170804356,0.13731891,3878.090194,SaaS,3215147.837
28100,6896.499271,0.13495121,0.181842518,6724.478665,Gaming,3160476.422
10362,2491.959079,0.123347301,0.166663549,8141.423534,E-commerce,3067115.871
11171,2334.901136,0.127260986,0.165583165,4237.340311,E-commerce,3070549.735
18308,3866.291596,0.117897866,0.15486415,3527.313642,E-commerce,3094375.582
54957,11908.67614,0.112841567,0.194650718,4487.21342,Healthcare,3219503.23
14388,3071.580614,0.139670366,0.203784935,2983.222304,SaaS,3067813.975
19848,4655.137185,0.161029522,0.12735033,6675.00572,SaaS,3177761.861
16845,3608.020359,0.120982523,0.141405504,4422.700549,E-commerce,3099834.125
16696,3225.963169,0.110204961,0.204266894,7445.327481,Fintech,3057110.046
24079,4531.379624,0.122275239,0.184259079,6698.761696,Gaming,3105397.158
44373,10839.39208,0.2,0.110960753,8486.023711,Fintech,3355918.128
27666,5073.578825,0.141325384,0.151729551,7832.681966,Fintech,3168756.359
14738,3578.81731,0.154863882,0.110327228,5894.825634,Healthcare,3166001.231
87257,19923.7,0.100165029,0.181010702,16831.6607,Gaming,3421863.397
22909,4772.616576,0.190921671,0.070479423,9002.623763,Fintech,3260178.952
16504,3186.963518,0.16781066,0.150578736,4387.263991,Healthcare,3146005.005
44624,9002.167074,0.097201809,0.214140271,10006.45677,Gaming,3147855.779
17421,3781.945079,0.146304794,0.147762444,5778.404136,E-commerce,3126909.326
50587,11431.62831,0.113930726,0.164057051,10969.03942,Fintech,3246082.723
14252,3255.20055,0.155443616,0.138568807,5693.084284,Healthcare,3141244.136
45026,9514.469267,0.158124186,0.107499181,7399.515695,Fintech,3304358.729
24355,5021.469733,0.101531431,0.187438619,5239.721786,Fintech,3097519.736
42004,9819.788552,0.140458999,0.20409893,8170.673298,SaaS,3211083.044
57004,13953.37873,0.098218978,0.2056654,9479.417736,Gaming,3264007.016
12502,3050.644909,0.186447017,0.161173326,4633.793901,Gaming,3142889.867
41684,9112.683216,0.158837748,0.104707439,5848.206143,Healthcare,3274996.308
10889,2020.251657,0.085037974,0.211180502,6183.877554,Gaming,2992844.701
13048,2415.579982,0.109888884,0.168286577,6879.919917,E-commerce,3056134.52
14739,3068.555133,0.102561156,0.185743241,8450.092023,E-commerce,3050577.272
28334,6553.647004,0.134452483,0.165348974,6374.911947,SaaS,3167375.545
22393,4810.331748,0.148215165,0.142713402,7237.590999,Gaming,3165521.704
20260,4536.52522,0.163946902,0.113929186,9550.108481,Fintech,3196203.46
23697,5664.349232,0.131170265,0.157984396,8684.06108,SaaS,3155550.897
29603,5412.1238,0.127213508,0.153425098,8840.441384,Fintech,3158901.755
30764,7526.940536,0.14365305,0.162304524,11074.65153,Healthcare,3193067.983
38066,7733.595804,0.2,0.118096048,7180.037691,Fintech,3294242.138
54721,10028.99757,0.078095725,0.245722505,9101.486395,Fintech,3138289.1
21792,5196.956106,0.083085827,0.220337206,3115.796965,Gaming,3042200.566
16974,4165.263131,0.125708193,0.173464186,6609.238016,E-commerce,3097743.705
29934,6998.675191,0.113964845,0.15565243,4524.724614,Healthcare,3161630.087
12430,2937.408887,0.12185363,0.176505556,5952.286572,Fintech,3069707.052
15687,3780.43499,0.142044721,0.162528159,4354.79248,SaaS,3108312.65
36304,7862.191995,0.097337236,0.196139823,7929.704902,SaaS,3137402.121
20700,4711.990713,0.122132943,0.154451898,5358.089331,Gaming,3120126.429
12038,2408.22129,0.135343766,0.179954204,6404.702609,Healthcare,3071862.938
10457,2065.03828,0.13680964,0.14674136,7709.560713,E-commerce,3090481.533
22569,5024.445861,0.134851024,0.182828248,4185.074615,SaaS,3119104.652
38985,9022.007864,0.126660583,0.189473068,6779.164478,Healthcare,3192218.161
38726,8047.256567,0.107050827,0.150491908,11279.13194,Healthcare,3190030.477
23282,4843.130385,0.131091979,0.185655316,6162.975397,E-commerce,3118529.733
60141,14842.57927,0.120768058,0.17530304,11973.94144,Gaming,3334634.151
20901,4520.723848,0.168702682,0.098192818,5865.054988,Gaming,3199966.656
20552,5118.268011,0.09563733,0.192221902,3894.117416,Gaming,3063431.44
6101,1466.674218,0.147784226,0.171806294,2390.418569,Healthcare,3061213.94
17611,3958.530762,0.146427497,0.153653787,6274.964759,SaaS,3125299.544
33725,6092.066851,0.139223575,0.147839283,9727.540516,Fintech,3211080.6
48145,9663.412184,0.133659066,0.168351855,8192.22885,E-commerce,3238194.661
14543,3042.905549,0.103574599,0.193594787,4677.013453,Fintech,3040517.03
27753,6263.770053,0.141403431,0.13445881,4211.969163,Gaming,3176289.769
37176,7720.957604,0.135197819,0.140197049,10990.33311,E-commerce,3226396.712
22150,5270.540934,0.155725406,0.148445959,3474.747403,Fintech,3159725.747
7032,1592.068491,0.141608559,0.17100104,6717.181059,Healthcare,3067281.189
24925,5092.207559,0.121758299,0.170111124,7786.093564,E-commerce,3132061.431
32232,7571.631475,0.164450987,0.140389503,8364.768543,Fintech,3234486.52
13715,2759.681856,0.106827628,0.177559479,7224.814883,SaaS,3053787.195
19397,3576.711027,0.099401695,0.238026647,4377.017768,Gaming,3020261.561
12360,2374.095699,0.106806206,0.192830706,5565.820929,Healthcare,3035426.655
6093,1097.908848,0.157441662,0.105860206,4112.584351,E-commerce,3116003.33
36809,8770.278703,0.110516854,0.168914242,9294.205501,Healthcare,3177132.891
21985,4922.38862,0.136033935,0.157789871,7336.336837,E-commerce,3142410.248
48963,10768.91496,0.167889211,0.152800041,7793.370027,E-commerce,3320764.097
33815,7653.801321,0.098328448,0.214712453,10110.80218,Fintech,3117690.058
18451,4165.347989,0.090032861,0.196757426,6229.967872,E-commerce,3044900.798
21129,4639.611378,0.164676289,0.103783112,9455.728679,SaaS,3203509.965
29234,6986.011069,0.110831824,0.184556811,6763.634726,Gaming,3138531.731
35719,7531.933038,0.097577292,0.188764471,9304.671995,E-commerce,3137572.557
25882,6116.865468,0.134255968,0.16163878,5045.244911,SaaS,3148586.03
38284,8999.203879,0.125754581,0.172914486,4562.06074,Gaming,3199557.221
18989,3683.207813,0.114782706,0.190579711,6744.028378,Gaming,3069064.399
13378,2832.971254,0.160392331,0.136648439,5510.251326,SaaS,3134030.342
21324,5084.606632,0.116315124,0.14042994,5598.846165,Fintech,3125954.495
24406,5812.529627,0.113458293,0.191656622,7526.985158,Healthcare,3113948.969
12079,2194.518269,0.088191344,0.220421789,8577.653067,E-commerce,2997256.049
11289,2208.280898,0.070892557,0.217407762,5132.105163,SaaS,2976323.533
27548,5776.022432,0.143768407,0.128274132,4426.516209,SaaS,3181897.168
17976,3295.015266,0.101682949,0.20896491,6975.44669,Gaming,3037863.288
20273,4018.995009,0.135615915,0.158770575,4110.828083,SaaS,3111163.076
18400,3644.690192,0.198929117,0.084625367,6413.57102,Gaming,3228581.938
47112,9187.772193,0.141178845,0.16099158,7752.227244,Healthcare,3257313.474
41393,8600.063357,0.130829637,0.190147411,8356.929226,Gaming,3215256.921
11864,2810.709188,0.156990878,0.132812782,7194.857396,Healthcare,3129178.352
16875,3325.859239,0.2,0.094831765,7218.269023,Healthcare,3221084.239
33691,7437.110087,0.077122359,0.21637447,7244.045072,E-commerce,3098662.726
29761,6518.565646,0.131531097,0.143481308,5218.17306,SaaS,3197033.054
21574,5118.532592,0.183805376,0.114313576,7102.012968,Gaming,3221410.961
12471,2588.729661,0.153211679,0.1792844,6228.735723,SaaS,3092824.671
15657,3063.28897,0.178566287,0.08586135,4980.379032,E-commerce,3191722.092
17011,4123.576043,0.123005918,0.172346829,6477.735044,E-commerce,3091995.109
25298,6028.672636,0.100252573,0.215772848,6388.666206,E-commerce,3078119.214
51630,11539.57645,0.182373264,0.094319145,5949.795402,Healthcare,3362525.098
15623,2914.107514,0.144700164,0.159065709,7082.68252,E-commerce,3107925.148
13186,2388.357079,0.168403853,0.149166381,3085.283103,Healthcare,3129411.847
20862,4021.854039,0.16656519,0.103214401,6850.569486,E-commerce,3194748.288
36896,7149.142338,0.17054482,0.160393769,7608.650069,SaaS,3222046.171
10684,2025.016719,0.153667167,0.143905935,4900.612115,Gaming,3104006.681
45561,9037.147182,0.138107088,0.153206973,9606.688529,Fintech,3263082.189
20211,4116.0146,0.155149451,0.114336968,7311.771083,Gaming,3179590.379
15257,3551.992667,0.123374899,0.16354926,8783.575044,Fintech,3090064.886
9896,2272.780176,0.176727936,0.088305245,7106.596322,Gaming,3172410.602
31359,5873.74618,0.117692472,0.140238853,6228.88052,Fintech,3173499.404
20219,5022.348813,0.173416014,0.129908014,8561.316172,Fintech,3199759.852
23989,5581.0348,0.1622496,0.139993727,9971.429305,Fintech,3196497.038
14038,2687.439327,0.077017436,0.189367622,6157.707725,Gaming,3013720.465
18778,3543.685763,0.165120799,0.138720302,11393.40517,Gaming,3167781.85
17269,3214.249303,0.14865853,0.125161298,5597.96335,SaaS,3145569.73
20946,4843.243179,0.179887921,0.123026445,6696.604866,E-commerce,3199265.768
15759,3097.274793,0.194361352,0.115618419,6315.320225,E-commerce,3192110.145
10228,1893.282166,0.148378089,0.109249549,6842.109893,Healthcare,3128353.41
86184,18057.95535,0.11903696,0.18009805,13096.76218,Fintech,3426351.144
11140,2557.843037,0.106115263,0.206449013,9729.507374,E-commerce,3027617.715
24118,4855.410415,0.133285045,0.143518176,9504.473038,Fintech,3153361.48
9081,1941.383311,0.195283988,0.097623153,5085.336847,Fintech,3176904.807
8115,1570.149016,0.146087523,0.169892049,6229.830481,E-commerce,3069353.345
23130,4858.23437,0.166640243,0.125749167,7615.135944,Fintech,3195233.619
24033,4929.792105,0.137726198,0.182758986,9166.586775,E-commerce,3134321.874
41388,8706.971076,0.126483031,0.201914764,11262.28566,E-commerce,3191997.515
26897,5718.297141,0.154231772,0.173104396,6065.04284,Fintech,3171515.606
20436,3810.515339,0.0527513,0.23649145,6558.429503,Fintech,2988377.897
13700,2555.54025,0.154525912,0.124000044,3345.108044,Fintech,3133506.688
46607,9239.499424,0.05997984,0.25,10036.58405,Gaming,3109269.84
35046,6592.260709,0.130575004,0.166406327,6635.864051,Healthcare,3170564.471
11811,2334.974487,0.119228634,0.178520752,4123.164992,Healthcare,3052743.146
22448,4079.207434,0.104489475,0.23394974,4217.493717,Fintech,3047152.072
23671,4841.944681,0.182894423,0.113748167,5499.740943,Fintech,3213827.993
18530,3612.21437,0.174628018,0.110902042,6605.652279,Gaming,3180604.34
32400,7855.387922,0.123648915,0.111355797,7356.377812,Healthcare,3210164.647
33385,8014.771391,0.2,0.078003997,6201.809439,Fintech,3337688.657
20025,4025.612109,0.170130359,0.123623906,6519.568061,Healthcare,3178896.312
19140,4082.254956,0.136001411,0.181906061,5658.031602,E-commerce,3103739.025
46605,11507.02838,0.070836684,0.25,11193.21804,E-commerce,3145430.375
35116,7609.171778,0.130059295,0.171757658,9838.491012,Fintech,3200133.93
22837,5466.956942,0.120011914,0.171736945,8337.478768,Gaming,3130659.798
9753,2319.714324,0.131409536,0.157994521,8647.693446,Healthcare,3079021.013
26160,6432.488366,0.149755884,0.157405704,8910.094823,Healthcare,3178996.796
31227,6289.087979,0.116053335,0.168212541,6593.754454,Healthcare,3150721.068
5556,1016.976892,0.186941827,0.130270718,5414.963766,Fintech,3125022.596
24982,4678.548052,0.122018265,0.201249775,8078.187429,Healthcare,3104737.831
17883,3934.095947,0.110686698,0.213758609,10223.17496,Fintech,3048601.059
19723,4282.247071,0.159950263,0.110862085,7148.288471,SaaS,3193644.546
13992,2810.876839,0.142398659,0.164516747,6404.593521,Gaming,3099069.118
20453,4037.625315,0.165769383,0.12999717,4905.329531,Fintech,3169083.317
44178,10145.7737,0.133776207,0.130983734,5496.524853,Gaming,3279463.758
17620,3591.576242,0.099803192,0.198822653,4900.05903,SaaS,3048735.434
35695,7934.16413,0.141859648,0.150341764,6014.720459,SaaS,3203872.817
14718,3383.08759,0.115644706,0.175083667,7156.906947,SaaS,3072091.611
32188,6763.74737,0.138824078,0.193295106,7600.838391,Healthcare,3152592.84
22044,4266.36134,0.121400545,0.148014816,5951.79664,SaaS,3119123.667
26265,6310.287365,0.131135475,0.167422587,8083.025315,E-commerce,3154802.439
22105,4123.625114,0.140605714,0.163045391,6594.312234,Gaming,3119504.957
30357,7226.876907,0.157337249,0.089742954,8585.831965,Gaming,3262137.752
6100,1455.262179,0.130509482,0.170601556,3335.349641,SaaS,3042728.068
10830,2382.274543,0.061076199,0.243375316,4569.194075,Gaming,2946322.286
27133,6079.510159,0.108181765,0.208476059,6415.280105,Healthcare,3107605.072
7928,1625.725148,0.150177275,0.09411549,9462.646827,Healthcare,3133145.984
16893,4035.921759,0.177286394,0.12161474,2738.130475,SaaS,3172080.311
21436,4254.172654,0.148625869,0.14149491,7099.155409,E-commerce,3152391.478
14558,3190.885395,0.172831744,0.134133094,4792.075498,Fintech,3152686.505
15587,2807.618327,0.147192317,0.159557635,7131.207224,Healthcare,3111442.077
25230,6201.256909,0.144341533,0.160787307,7472.7467,Healthcare,3173875.836
36484,8988.955527,0.125096851,0.177415018,9272.733932,SaaS,3184626.41
13640,3133.505851,0.174886938,0.123679884,3789.370883,Fintech,3159992.82
16522,3463.453795,0.191392581,0.111050876,6186.737524,Healthcare,3199039.799
15281,2941.634937,0.113672818,0.149298339,2895.938551,SaaS,3081535.136
6563,1407.582374,0.153568173,0.207518698,6333.106347,Gaming,3046098.914
23643,5565.532246,0.102809722,0.210236775,6993.656066,Healthcare,3079248.495
35149,7816.053377,0.183147905,0.150173786,10106.87419,SaaS,3255670.419
36618,7943.350862,0.137422158,0.162686824,7020.775895,Fintech,3216414.575
14251,3412.560064,0.142511664,0.168419584,7404.803282,SaaS,3110653.373
11779,2378.408324,0.110145599,0.157645526,7413.590333,Healthcare,3059333.465
22265,5347.996846,0.132471461,0.200888029,6068.639788,Healthcare,3108017.804
33344,7027.639398,0.131608637,0.195310113,5171.636522,Healthcare,3143036.042
23799,4287.841274,0.106270589,0.174770795,5592.198414,Fintech,3091629.883
25454,5885.87963,0.1422204,0.145685734,5948.496494,SaaS,3160859.55
38984,9412.649255,0.105388842,0.191063515,2734.87252,Fintech,3202504.324
15221,3255.851943,0.155680265,0.152336723,5896.754923,SaaS,3128012.639
19732,4179.875947,0.110875785,0.184787782,7922.485046,SaaS,3085233.217
49876,11789.7582,0.130595732,0.18326579,9026.088798,Healthcare,3269016.74
19962,4829.491145,0.134536858,0.170343003,5967.522824,Gaming,3122043.169
11688,2901.071554,0.153389831,0.152107849,3260.149217,Healthcare,3106377.979
15761,3218.325597,0.147348685,0.15329716,5216.905926,Fintech,3119545.065
13779,3053.815156,0.146180251,0.181437632,8533.887665,Fintech,3101708.243
26333,6256.833614,0.115077931,0.201864092,4736.542315,Healthcare,3113451.699
14073,3057.072648,0.159815754,0.132818995,2947.789627,E-commerce,3140212.46
25223,5355.592864,0.146424385,0.171970976,9546.681387,Healthcare,3149148.155
15244,3354.217285,0.161743426,0.120922169,5532.711628,SaaS,3153672.744
7618,1561.542896,0.145556304,0.143646137,5550.631465,E-commerce,3089450.218
25675,4966.70876,0.132199777,0.185422241,11352.03932,Gaming,3132622.196
23723,4380.788293,0.10808073,0.203336545,7823.662343,Fintech,3078925.756
28534,6354.483379,0.116380332,0.188789949,8501.818375,Gaming,3132185.899
15732,3249.277924,0.128195226,0.181243778,3557.825088,SaaS,3079392.656
14916,3606.78889,0.171630342,0.161183977,8560.693837,Healthcare,3140150.747
26922,5266.135491,0.099646662,0.199261197,4376.120468,Fintech,3080490.384
47075,9497.372565,0.087055068,0.212976153,3843.184128,Fintech,3154756.061
22149,5491.521984,0.137170503,0.19031887,7502.780546,Gaming,3125287.005
27235,5962.841367,0.113840031,0.165084772,7271.906556,Healthcare,3135090.9
18754,3830.93046,0.129457504,0.161277284,7353.399199,Fintech,3105733.427
10180,2445.873295,0.131888569,0.181661532,3899.050031,Healthcare,3056844.434
35728,8290.191364,0.113796829,0.173610664,6162.276566,Healthcare,3185953.006
34690,7635.962986,0.110334847,0.19068619,5363.365824,Gaming,3137787.185
31425,7612.297045,0.106852754,0.169645878,11016.28188,Healthcare,3169111.594
20111,3752.256215,0.129190995,0.176072008,4414.590914,Healthcare,3104266.308
29688,6163.661534,0.09177387,0.176436124,5409.433039,Healthcare,3113287.689
34436,8152.327236,0.151518485,0.122097451,7786.674114,SaaS,3235626.245
49517,10250.81175,0.099525339,0.206546653,7499.218887,Healthcare,3183547.609
36107,8841.577304,0.14613636,0.171439247,7638.487476,Fintech,3212147.913
22740,4335.983132,0.119223419,0.181592011,2677.862812,Gaming,3094972.342
11451,2331.018366,0.175584305,0.152080673,4881.522841,SaaS,3133386.243
23809,4995.175326,0.139695079,0.168452356,1068.899419,Gaming,3137638.23
25041,5711.535232,0.105593402,0.183300818,6431.134791,Gaming,3112875.497
31398,6080.990813,0.2,0.126631733,4379.568221,Gaming,3252879.638
43344,7831.847666,0.116508302,0.194538331,6124.779233,SaaS,3178810.559
21003,5216.213759,0.123147687,0.186532193,5898.572789,Gaming,3102016.356
62975,15297.44598,0.104899112,0.223079936,8828.903409,Gaming,3264435.106
9139,1837.081075,0.157519322,0.135074167,8133.040885,E-commerce,3115881.177
27164,5808.849147,0.093282762,0.220007124,4967.158714,SaaS,3074516.09
14775,3165.165728,0.146932146,0.143202227,6718.660187,Gaming,3127500.502
8487,2044.05821,0.095340112,0.204682453,2337.229265,Healthcare,3000295.613
19912,4416.366307,0.13816027,0.140888346,6036.919019,Healthcare,3145520.838
10629,2528.109474,0.178658745,0.126986946,4769.112569,E-commerce,3149378.494
20318,4954.332802,0.123537014,0.191629424,7069.535244,E-commerce,3109695.144
22412,4922.049911,0.165793454,0.132615272,6890.706502,Healthcare,3183776.434
38533,7705.974715,0.081285659,0.22571874,7776.674295,Gaming,3104422.27
10365,2227.537449,0.126338407,0.129228037,5768.49971,E-commerce,3098371.904
34690,8310.366671,0.096492147,0.212555518,9739.264518,E-commerce,3113043.015
23133,5109.000365,0.196060143,0.077686393,4886.731409,Healthcare,3250697.116
36843,8941.815755,0.119951533,0.200674636,7068.838666,E-commerce,3168917.651
17749,4307.336561,0.121904461,0.196658909,5954.213769,E-commerce,3080844.108
11314,2332.213352,0.136796256,0.145456753,8525.271252,Gaming,3096429.193
11983,2532.822417,0.144406464,0.144781942,7223.210254,Fintech,3113470.972
11546,2626.183459,0.133286088,0.194236712,4639.302854,E-commerce,3059490.229
27970,5252.053097,0.100740764,0.226076658,5257.376461,E-commerce,3064551.053
46095,9799.290196,0.168191303,0.140701721,7985.5944,SaaS,3283731.275
16606,3162.728629,0.174615144,0.115079187,3779.098217,E-commerce,3172899.509
30168,7220.919951,0.145407903,0.118021177,9289.037376,Healthcare,3224326.28
10283,2529.565661,0.153423755,0.161375863,9086.015168,Healthcare,3109544.968
24104,4577.552587,0.144806209,0.143377903,6849.537802,E-commerce,3160299.454
30769,6975.759982,0.121422803,0.191455487,8177.041159,Fintech,3149921.897
10677,2397.606044,0.12788087,0.188637639,7482.182018,Gaming,3059433.208
19891,4638.685351,0.188202475,0.107530129,6401.013464,Healthcare,3221142.44
31506,7205.566362,0.153518653,0.150765509,9371.584988,Gaming,3203752.357
5080,991.611085,0.107649509,0.218658939,3471.949318,Healthcare,2983328.999
42947,8605.92969,0.115683394,0.179812107,11087.17614,Gaming,3181483.295
26287,5035.702148,0.151918497,0.136685952,9122.107043,Fintech,3182087.156
31519,7705.767639,0.145796968,0.162386734,9229.737516,Gaming,3214870.27
17919,3879.958827,0.157173082,0.138605084,8996.533157,Gaming,3151577.81
9308,2311.46756,0.100918042,0.201483217,5924.47918,E-commerce,3012776.12
28768,6083.066372,0.145694018,0.174917874,7980.965952,SaaS,3175810.076
21135,4622.026296,0.173244175,0.10364873,3214.74028,Healthcare,3202317.266
22383,5265.61361,0.09401972,0.217489024,7393.94682,E-commerce,3063745.792
37941,8946.702401,0.183842079,0.103773152,8102.80808,Healthcare,3301033.645
